State,MetalLevel,RatingAreaId,Age,IndividualRate
FL,Gold,Rating Area 29,24,537.6
FL,Gold,Rating Area 34,24,474.1937
FL,Gold,Rating Area 35,24,588.4875
FL,Gold,Rating Area 40,24,483.2516
FL,Gold,Rating Area 45,24,629.99
FL,Gold,Rating Area 49,24,506.5625
FL,Gold,Rating Area 5,24,418.5138
FL,Gold,Rating Area 52,24,510.2328
FL,Gold,Rating Area 59,24,513.63
FL,Gold,Rating Area 62,24,525.015
FL,Gold,Rating Area 1,25,506.1566
FL,Gold,Rating Area 13,25,563.72
FL,Gold,Rating Area 15,25,482.6442
FL,Gold,Rating Area 18,25,557.3
FL,Gold,Rating Area 20,25,546.715
FL,Gold,Rating Area 23,25,588.175
FL,Gold,Rating Area 27,25,485.156
FL,Gold,Rating Area 32,25,635.91
FL,Gold,Rating Area 33,25,554.495
FL,Gold,Rating Area 38,25,571.335
FL,Gold,Rating Area 39,25,543.265
FL,Gold,Rating Area 41,25,449.75
FL,Gold,Rating Area 42,25,484.475
FL,Gold,Rating Area 46,25,531.495
FL,Gold,Rating Area 51,25,516.6583
FL,Gold,Rating Area 58,25,485.8633
FL,Gold,Rating Area 63,25,609.94
FL,Gold,Rating Area 64,25,425.5205
FL,Gold,Rating Area 10,26,491.95
FL,Gold,Rating Area 16,26,524.2533
FL,Gold,Rating Area 22,26,459.775
FL,Gold,Rating Area 25,26,565.475
FL,Gold,Rating Area 28,26,511.6557
FL,Gold,Rating Area 3,26,497.9833
FL,Gold,Rating Area 30,26,489.5925
FL,Gold,Rating Area 35,26,602.61
FL,Gold,Rating Area 4,26,534.07
FL,Gold,Rating Area 43,26,537.0571
FL,Gold,Rating Area 44,26,748.8
FL,Gold,Rating Area 49,26,518.7187
FL,Gold,Rating Area 53,26,508.4542
FL,Gold,Rating Area 56,26,480.5514
FL,Gold,Rating Area 59,26,525.958
FL,Gold,Rating Area 61,26,542.535
FL,Gold,Rating Area 66,26,545.0833
FL,Gold,Rating Area 9,26,490.5342
FL,Gold,Rating Area 14,27,576.325
FL,Gold,Rating Area 15,27,503.7942
FL,Gold,Rating Area 20,27,570.6775
FL,Gold,Rating Area 23,27,613.955
FL,Gold,Rating Area 26,27,494.4142
FL,Gold,Rating Area 29,27,563.405
FL,Gold,Rating Area 38,27,596.37
FL,Gold,Rating Area 39,27,567.07
FL,Gold,Rating Area 40,27,506.4483
FL,Gold,Rating Area 45,27,660.23
FL,Gold,Rating Area 46,27,554.7883
FL,Gold,Rating Area 5,27,438.6011
FL,Gold,Rating Area 52,27,534.7228
FL,Gold,Rating Area 55,27,556.8566
FL,Gold,Rating Area 58,27,507.1566
FL,Gold,Rating Area 6,27,536.0357
FL,Gold,Rating Area 62,27,550.22
FL,Gold,Rating Area 64,27,444.1682
FL,Gold,Rating Area 67,27,564.14
FL,Gold,Rating Area 15,28,522.5442
FL,Gold,Rating Area 18,28,603.375
FL,Gold,Rating Area 20,28,591.9125
FL,Gold,Rating Area 23,28,636.8
FL,Gold,Rating Area 26,28,512.8128
FL,Gold,Rating Area 33,28,600.335
FL,Gold,Rating Area 38,28,618.565
FL,Gold,Rating Area 39,28,588.175
FL,Gold,Rating Area 41,28,486.93
FL,Gold,Rating Area 45,28,684.7975
FL,Gold,Rating Area 46,28,575.4366
FL,Gold,Rating Area 55,28,577.58
FL,Gold,Rating Area 58,28,526.03
FL,Gold,Rating Area 6,28,555.9828
FL,Gold,Rating Area 64,28,460.6982
FL,Gold,Rating Area 67,28,585.13
FL,Gold,Rating Area 17,29,502.3982
FL,Gold,Rating Area 19,29,682.935
FL,Gold,Rating Area 2,29,587.18
FL,Gold,Rating Area 21,29,723.61
FL,Gold,Rating Area 24,29,776.02
FL,Gold,Rating Area 27,29,540.728
FL,Gold,Rating Area 36,29,616.44
FL,Gold,Rating Area 37,29,596.9525
FL,Gold,Rating Area 42,29,539.97
FL,Gold,Rating Area 47,29,651.166
FL,Gold,Rating Area 48,29,562.4228
FL,Gold,Rating Area 54,29,567.5333
FL,Gold,Rating Area 57,29,512.5731
FL,Gold,Rating Area 60,29,535.9483
FL,Gold,Rating Area 65,29,709.53
FL,Gold,Rating Area 7,29,594.53
FL,Gold,Rating Area 8,29,523.1142
FL,Gold,Rating Area 13,30,637.2725
FL,Gold,Rating Area 15,30,545.6157
FL,Gold,Rating Area 18,30,630.015
FL,Gold,Rating Area 20,30,618.05
FL,Gold,Rating Area 23,30,664.925
FL,Gold,Rating Area 33,30,626.845
FL,Gold,Rating Area 38,30,645.875
FL,Gold,Rating Area 39,30,614.15
FL,Gold,Rating Area 41,30,508.4314
FL,Gold,Rating Area 46,30,600.845
FL,Gold,Rating Area 55,30,603.085
FL,Gold,Rating Area 58,30,549.2583
FL,Gold,Rating Area 64,30,481.0417
FL,Gold,Rating Area 67,30,610.97
FL,Gold,Rating Area 15,31,557.1528
FL,Gold,Rating Area 18,31,643.335
FL,Gold,Rating Area 20,31,631.1175
FL,Gold,Rating Area 23,31,678.985
FL,Gold,Rating Area 26,31,546.78
FL,Gold,Rating Area 38,31,659.535
FL,Gold,Rating Area 39,31,627.135
FL,Gold,Rating Area 45,31,730.1575
FL,Gold,Rating Area 46,31,613.5516
FL,Gold,Rating Area 52,31,591.36
FL,Gold,Rating Area 55,31,615.8366
FL,Gold,Rating Area 58,31,560.8733
FL,Gold,Rating Area 6,31,592.8071
FL,Gold,Rating Area 62,31,608.495
FL,Gold,Rating Area 64,31,491.2141
FL,Gold,Rating Area 67,31,623.89
FL,Gold,Rating Area 10,32,568.3328
FL,Gold,Rating Area 11,32,630.28
FL,Gold,Rating Area 16,32,605.6566
FL,Gold,Rating Area 22,32,531.1675
FL,Gold,Rating Area 25,32,653.2775
FL,Gold,Rating Area 3,32,575.305
FL,Gold,Rating Area 30,32,565.6175
FL,Gold,Rating Area 35,32,696.18
FL,Gold,Rating Area 44,32,865.07
FL,Gold,Rating Area 49,32,599.2625
FL,Gold,Rating Area 53,32,587.4057
FL,Gold,Rating Area 56,32,555.17
FL,Gold,Rating Area 59,32,607.622
FL,Gold,Rating Area 61,32,626.7725
FL,Gold,Rating Area 66,32,629.7183
FL,Gold,Rating Area 9,32,566.6985
FL,Gold,Rating Area 1,33,603.96
FL,Gold,Rating Area 13,33,672.6475
FL,Gold,Rating Area 15,33,575.9028
FL,Gold,Rating Area 18,33,664.985
FL,Gold,Rating Area 20,33,652.3575
FL,Gold,Rating Area 27,33,578.902
FL,Gold,Rating Area 32,33,758.785
FL,Gold,Rating Area 33,33,661.635
FL,Gold,Rating Area 38,33,681.725
FL,Gold,Rating Area 41,33,536.6514
FL,Gold,Rating Area 42,33,578.0883
FL,Gold,Rating Area 51,33,616.49
FL,Gold,Rating Area 58,33,579.7433
FL,Gold,Rating Area 63,33,727.8
FL,Gold,Rating Area 64,33,507.7417
FL,Gold,Rating Area 7,33,636.505
FL,Gold,Rating Area 11,34,646.795
FL,Gold,Rating Area 14,34,667.6125
FL,Gold,Rating Area 16,34,621.5266
FL,Gold,Rating Area 26,34,572.7271
FL,Gold,Rating Area 29,34,652.645
FL,Gold,Rating Area 34,34,575.6712
FL,Gold,Rating Area 35,34,714.4225
FL,Gold,Rating Area 40,34,586.665
FL,Gold,Rating Area 45,34,764.8075
FL,Gold,Rating Area 5,34,508.0733
FL,Gold,Rating Area 52,34,619.4228
FL,Gold,Rating Area 59,34,623.544
FL,Gold,Rating Area 6,34,620.9414
FL,Gold,Rating Area 62,34,637.37
FL,Gold,Rating Area 11,35,651.0575
FL,Gold,Rating Area 14,35,672.0125
FL,Gold,Rating Area 16,35,625.6233
FL,Gold,Rating Area 22,35,548.6775
FL,Gold,Rating Area 29,35,656.95
FL,Gold,Rating Area 34,35,579.4662
FL,Gold,Rating Area 35,35,719.1325
FL,Gold,Rating Area 40,35,590.5316
FL,Gold,Rating Area 49,35,619.0187
FL,Gold,Rating Area 5,35,511.4238
FL,Gold,Rating Area 56,35,573.47
FL,Gold,Rating Area 59,35,627.656
FL,Gold,Rating Area 66,35,650.48
FL,Gold,Rating Area 12,36,664.73
FL,Gold,Rating Area 17,36,552.2347
FL,Gold,Rating Area 21,36,795.385
FL,Gold,Rating Area 28,36,614.5857
FL,Gold,Rating Area 31,36,663.835
FL,Gold,Rating Area 36,36,677.585
FL,Gold,Rating Area 37,36,656.1675
FL,Gold,Rating Area 4,36,641.5075
FL,Gold,Rating Area 43,36,645.0942
FL,Gold,Rating Area 48,36,618.2114
FL,Gold,Rating Area 50,36,618.2414
FL,Gold,Rating Area 57,36,563.42
FL,Gold,Rating Area 65,36,779.915
FL,Gold,Rating Area 11,37,659.58
FL,Gold,Rating Area 14,37,680.81
FL,Gold,Rating Area 23,37,725.265
FL,Gold,Rating Area 26,37,584.0485
FL,Gold,Rating Area 29,37,665.55
FL,Gold,Rating Area 34,37,587.05
FL,Gold,Rating Area 35,37,728.5475
FL,Gold,Rating Area 40,37,598.2633
FL,Gold,Rating Area 45,37,779.93
FL,Gold,Rating Area 46,37,655.375
FL,Gold,Rating Area 5,37,518.12
FL,Gold,Rating Area 52,37,631.6685
FL,Gold,Rating Area 55,37,657.8133
FL,Gold,Rating Area 6,37,633.2157
FL,Gold,Rating Area 62,37,649.97
FL,Gold,Rating Area 67,37,666.415
FL,Gold,Rating Area 10,38,598.6
FL,Gold,Rating Area 12,38,673.38
FL,Gold,Rating Area 22,38,559.4525
FL,Gold,Rating Area 25,38,688.065
FL,Gold,Rating Area 28,38,622.5814
FL,Gold,Rating Area 3,38,605.945
FL,Gold,Rating Area 30,38,595.7375
FL,Gold,Rating Area 31,38,672.465
FL,Gold,Rating Area 36,38,686.4
FL,Gold,Rating Area 4,38,649.855
FL,Gold,Rating Area 43,38,653.4857
FL,Gold,Rating Area 44,38,911.135
FL,Gold,Rating Area 49,38,631.1775
FL,Gold,Rating Area 50,38,626.2828
FL,Gold,Rating Area 53,38,618.6842
FL,Gold,Rating Area 56,38,584.7328
FL,Gold,Rating Area 61,38,660.1525
FL,Gold,Rating Area 66,38,663.255
FL,Gold,Rating Area 9,38,596.8785
FL,Gold,Rating Area 10,39,606.2871
FL,Gold,Rating Area 12,39,682.025
FL,Gold,Rating Area 17,39,566.6017
FL,Gold,Rating Area 25,39,696.9025
FL,Gold,Rating Area 28,39,630.5757
FL,Gold,Rating Area 3,39,613.7233
FL,Gold,Rating Area 30,39,603.385
FL,Gold,Rating Area 31,39,681.105
FL,Gold,Rating Area 36,39,695.215
FL,Gold,Rating Area 37,39,673.24
FL,Gold,Rating Area 4,39,658.2
FL,Gold,Rating Area 43,39,661.88
FL,Gold,Rating Area 44,39,922.84
FL,Gold,Rating Area 50,39,634.3242
FL,Gold,Rating Area 53,39,626.6314
FL,Gold,Rating Area 61,39,668.6325
FL,Gold,Rating Area 10,40,613.9742
FL,Gold,Rating Area 11,40,680.895
FL,Gold,Rating Area 16,40,654.2933
FL,Gold,Rating Area 22,40,573.8225
FL,Gold,Rating Area 25,40,705.7375
FL,Gold,Rating Area 34,40,606.0187
FL,Gold,Rating Area 35,40,752.0875
FL,Gold,Rating Area 44,40,934.54
FL,Gold,Rating Area 49,40,647.3887
FL,Gold,Rating Area 56,40,599.75
FL,Gold,Rating Area 59,40,656.416
FL,Gold,Rating Area 66,40,680.2866
FL,Gold,Rating Area 9,40,612.2085
FL,Gold,Rating Area 15,41,625.8971
FL,Gold,Rating Area 18,41,722.715
FL,Gold,Rating Area 20,41,708.9875
FL,Gold,Rating Area 23,41,762.755
FL,Gold,Rating Area 26,41,614.2428
FL,Gold,Rating Area 33,41,719.075
FL,Gold,Rating Area 38,41,740.91
FL,Gold,Rating Area 39,41,704.51
FL,Gold,Rating Area 45,41,820.245
FL,Gold,Rating Area 46,41,689.255
FL,Gold,Rating Area 55,41,691.82
FL,Gold,Rating Area 58,41,630.075
FL,Gold,Rating Area 6,41,665.9514
FL,Gold,Rating Area 64,41,551.8217
FL,Gold,Rating Area 67,41,700.865
FL,Gold,Rating Area 17,42,594.8876
FL,Gold,Rating Area 19,42,808.655
FL,Gold,Rating Area 2,42,695.2766
FL,Gold,Rating Area 21,42,856.815
FL,Gold,Rating Area 24,42,918.88
FL,Gold,Rating Area 27,42,640.272
FL,Gold,Rating Area 36,42,729.92
FL,Gold,Rating Area 37,42,706.8475
FL,Gold,Rating Area 42,42,639.3733
FL,Gold,Rating Area 47,42,771.042
FL,Gold,Rating Area 48,42,665.9585
FL,Gold,Rating Area 54,42,672.0133
FL,Gold,Rating Area 57,42,606.9352
FL,Gold,Rating Area 60,42,634.6116
FL,Gold,Rating Area 65,42,840.15
FL,Gold,Rating Area 7,42,703.98
FL,Gold,Rating Area 8,42,619.4171
FL,Gold,Rating Area 1,43,684.12
FL,Gold,Rating Area 13,43,761.9225
FL,Gold,Rating Area 15,43,652.3371
FL,Gold,Rating Area 18,43,753.245
FL,Gold,Rating Area 2,43,712.0683
FL,Gold,Rating Area 20,43,738.9375
FL,Gold,Rating Area 27,43,655.736
FL,Gold,Rating Area 32,43,859.49
FL,Gold,Rating Area 33,43,749.45
FL,Gold,Rating Area 38,43,772.21
FL,Gold,Rating Area 41,43,607.8771
FL,Gold,Rating Area 42,43,654.815
FL,Gold,Rating Area 51,43,698.3116
FL,Gold,Rating Area 54,43,688.2433
FL,Gold,Rating Area 60,43,649.9366
FL,Gold,Rating Area 63,43,824.39
FL,Gold,Rating Area 7,43,720.98
FL,Gold,Rating Area 12,44,754.985
FL,Gold,Rating Area 17,44,627.2117
FL,Gold,Rating Area 21,44,903.38
FL,Gold,Rating Area 28,44,698.0314
FL,Gold,Rating Area 3,44,679.3766
FL,Gold,Rating Area 30,44,667.9325
FL,Gold,Rating Area 31,44,753.96
FL,Gold,Rating Area 36,44,769.585
FL,Gold,Rating Area 37,44,745.2575
FL,Gold,Rating Area 4,44,728.6075
FL,Gold,Rating Area 43,44,732.6828
FL,Gold,Rating Area 48,44,702.1485
FL,Gold,Rating Area 50,44,702.1785
FL,Gold,Rating Area 53,44,693.6642
FL,Gold,Rating Area 61,44,740.1575
FL,Gold,Rating Area 11,45,769.3325
FL,Gold,Rating Area 14,45,794.0975
FL,Gold,Rating Area 16,45,739.2816
FL,Gold,Rating Area 22,45,648.355
FL,Gold,Rating Area 29,45,776.295
FL,Gold,Rating Area 34,45,684.7337
FL,Gold,Rating Area 35,45,849.775
FL,Gold,Rating Area 40,45,697.8133
FL,Gold,Rating Area 49,45,731.4762
FL,Gold,Rating Area 5,45,604.3327
FL,Gold,Rating Area 52,45,736.7757
FL,Gold,Rating Area 59,45,741.68
FL,Gold,Rating Area 62,45,758.12
FL,Gold,Rating Area 1,46,756.2116
FL,Gold,Rating Area 13,46,842.215
FL,Gold,Rating Area 15,46,721.0814
FL,Gold,Rating Area 18,46,832.625
FL,Gold,Rating Area 20,46,816.81
FL,Gold,Rating Area 23,46,878.755
FL,Gold,Rating Area 32,46,950.065
FL,Gold,Rating Area 33,46,828.43
FL,Gold,Rating Area 38,46,853.585
FL,Gold,Rating Area 39,46,811.65
FL,Gold,Rating Area 41,46,671.9385
FL,Gold,Rating Area 46,46,794.0716
FL,Gold,Rating Area 51,46,771.9016
FL,Gold,Rating Area 58,46,725.895
FL,Gold,Rating Area 63,46,911.27
FL,Gold,Rating Area 64,46,635.7388
FL,Gold,Rating Area 11,47,832.7325
FL,Gold,Rating Area 14,47,859.5375
FL,Gold,Rating Area 23,47,915.66
FL,Gold,Rating Area 26,47,737.3742
FL,Gold,Rating Area 29,47,840.265
FL,Gold,Rating Area 34,47,741.165
FL,Gold,Rating Area 39,47,845.74
FL,Gold,Rating Area 40,47,755.3216
FL,Gold,Rating Area 45,47,984.675
FL,Gold,Rating Area 46,47,827.42
FL,Gold,Rating Area 5,47,654.1361
FL,Gold,Rating Area 52,47,797.4942
FL,Gold,Rating Area 55,47,830.5033
FL,Gold,Rating Area 6,47,799.45
FL,Gold,Rating Area 62,47,820.595
FL,Gold,Rating Area 67,47,841.365
FL,Gold,Rating Area 1,48,824.27
FL,Gold,Rating Area 13,48,918.0125
FL,Gold,Rating Area 18,48,907.555
FL,Gold,Rating Area 19,48,997.85
FL,Gold,Rating Area 2,48,857.9466
FL,Gold,Rating Area 24,48,1133.865
FL,Gold,Rating Area 27,48,790.072
FL,Gold,Rating Area 32,48,1035.565
FL,Gold,Rating Area 33,48,902.99
FL,Gold,Rating Area 41,48,732.4114
FL,Gold,Rating Area 42,48,788.9616
FL,Gold,Rating Area 47,48,951.438
FL,Gold,Rating Area 51,48,841.3733
FL,Gold,Rating Area 54,48,829.24
FL,Gold,Rating Area 60,48,783.085
FL,Gold,Rating Area 63,48,993.28
FL,Gold,Rating Area 7,48,868.685
FL,Gold,Rating Area 8,48,764.3371
FL,Gold,Rating Area 10,49,819.5914
FL,Gold,Rating Area 12,49,921.98
FL,Gold,Rating Area 17,49,765.9441
FL,Gold,Rating Area 25,49,942.0875
FL,Gold,Rating Area 28,49,852.4242
FL,Gold,Rating Area 3,49,829.6466
FL,Gold,Rating Area 30,49,815.67
FL,Gold,Rating Area 31,49,920.725
FL,Gold,Rating Area 36,49,939.81
FL,Gold,Rating Area 4,49,889.7675
FL,Gold,Rating Area 43,49,894.7414
FL,Gold,Rating Area 44,49,1247.515
FL,Gold,Rating Area 50,49,857.4942
FL,Gold,Rating Area 53,49,847.0957
FL,Gold,Rating Area 61,49,903.87
FL,Gold,Rating Area 9,49,817.2342
FL,Gold,Rating Area 15,50,858.5671
FL,Gold,Rating Area 18,50,991.375
FL,Gold,Rating Area 20,50,972.545
FL,Gold,Rating Area 23,50,1046.3
FL,Gold,Rating Area 26,50,842.58
FL,Gold,Rating Area 33,50,986.38
FL,Gold,Rating Area 38,50,1016.33
FL,Gold,Rating Area 39,50,966.405
FL,Gold,Rating Area 45,50,1125.1625
FL,Gold,Rating Area 46,50,945.4733
FL,Gold,Rating Area 55,50,948.9933
FL,Gold,Rating Area 58,50,864.295
FL,Gold,Rating Area 6,50,913.51
FL,Gold,Rating Area 64,50,756.9523
FL,Gold,Rating Area 67,50,961.405
FL,Gold,Rating Area 10,51,895.9771
FL,Gold,Rating Area 11,51,993.635
FL,Gold,Rating Area 16,51,954.8166
FL,Gold,Rating Area 22,51,837.385
FL,Gold,Rating Area 25,51,1029.89
FL,Gold,Rating Area 34,51,884.3712
FL,Gold,Rating Area 35,51,1097.5275
FL,Gold,Rating Area 44,51,1363.785
FL,Gold,Rating Area 49,51,944.7387
FL,Gold,Rating Area 56,51,875.2228
FL,Gold,Rating Area 59,51,957.914
FL,Gold,Rating Area 66,51,992.7516
FL,Gold,Rating Area 9,51,893.4028
FL,Gold,Rating Area 12,52,1054.925
FL,Gold,Rating Area 17,52,876.3923
FL,Gold,Rating Area 19,52,1191.315
FL,Gold,Rating Area 21,52,1262.27
FL,Gold,Rating Area 24,52,1353.705
FL,Gold,Rating Area 31,52,1053.495
FL,Gold,Rating Area 36,52,1075.33
FL,Gold,Rating Area 37,52,1041.3325
FL,Gold,Rating Area 47,52,1135.904
FL,Gold,Rating Area 48,52,981.0985
FL,Gold,Rating Area 50,52,981.14
FL,Gold,Rating Area 57,52,894.1421
FL,Gold,Rating Area 65,52,1237.71
FL,Gold,Rating Area 8,52,912.5285
FL,Gold,Rating Area 1,53,1028.4483
FL,Gold,Rating Area 13,53,1145.41
FL,Gold,Rating Area 15,53,980.6685
FL,Gold,Rating Area 18,53,1132.36
FL,Gold,Rating Area 20,53,1110.8575
FL,Gold,Rating Area 23,53,1195.105
FL,Gold,Rating Area 32,53,1292.085
FL,Gold,Rating Area 33,53,1126.66
FL,Gold,Rating Area 38,53,1160.87
FL,Gold,Rating Area 39,53,1103.845
FL,Gold,Rating Area 41,53,913.8342
FL,Gold,Rating Area 46,53,1079.935
FL,Gold,Rating Area 51,53,1049.785
FL,Gold,Rating Area 58,53,987.2133
FL,Gold,Rating Area 63,53,1239.325
FL,Gold,Rating Area 64,53,864.6035
FL,Gold,Rating Area 11,54,1137.485
FL,Gold,Rating Area 14,54,1174.095
FL,Gold,Rating Area 16,54,1093.05
FL,Gold,Rating Area 22,54,958.615
FL,Gold,Rating Area 29,54,1147.775
FL,Gold,Rating Area 34,54,1012.4012
FL,Gold,Rating Area 35,54,1256.4225
FL,Gold,Rating Area 40,54,1031.7383
FL,Gold,Rating Area 49,54,1081.51
FL,Gold,Rating Area 5,54,893.5261
FL,Gold,Rating Area 52,54,1089.3457
FL,Gold,Rating Area 59,54,1096.6
FL,Gold,Rating Area 62,54,1120.91
FL,Gold,Rating Area 12,55,1205.1625
FL,Gold,Rating Area 17,55,1001.2064
FL,Gold,Rating Area 21,55,1442.04
FL,Gold,Rating Area 28,55,1114.2485
FL,Gold,Rating Area 3,55,1084.4733
FL,Gold,Rating Area 30,55,1066.2075
FL,Gold,Rating Area 31,55,1203.535
FL,Gold,Rating Area 36,55,1228.47
FL,Gold,Rating Area 37,55,1189.6375
FL,Gold,Rating Area 4,55,1163.06
FL,Gold,Rating Area 43,55,1169.5614
FL,Gold,Rating Area 48,55,1120.8242
FL,Gold,Rating Area 50,55,1120.8757
FL,Gold,Rating Area 53,55,1107.28
FL,Gold,Rating Area 61,55,1181.4925
FL,Gold,Rating Area 1,56,1176.16
FL,Gold,Rating Area 13,56,1309.9225
FL,Gold,Rating Area 15,56,1121.52
FL,Gold,Rating Area 18,56,1295
FL,Gold,Rating Area 19,56,1423.84
FL,Gold,Rating Area 2,56,1224.2116
FL,Gold,Rating Area 20,56,1270.4075
FL,Gold,Rating Area 27,56,1127.364
FL,Gold,Rating Area 32,56,1477.665
FL,Gold,Rating Area 33,56,1288.48
FL,Gold,Rating Area 38,56,1327.605
FL,Gold,Rating Area 41,56,1045.0842
FL,Gold,Rating Area 42,56,1125.7783
FL,Gold,Rating Area 51,56,1200.5633
FL,Gold,Rating Area 54,56,1183.2533
FL,Gold,Rating Area 60,56,1117.395
FL,Gold,Rating Area 63,56,1417.325
FL,Gold,Rating Area 7,56,1239.535
FL,Gold,Rating Area 11,57,1298.3875
FL,Gold,Rating Area 14,57,1340.1725
FL,Gold,Rating Area 16,57,1247.6633
FL,Gold,Rating Area 26,57,1149.7
FL,Gold,Rating Area 29,57,1310.135
FL,Gold,Rating Area 34,57,1155.6075
FL,Gold,Rating Area 35,57,1434.145
FL,Gold,Rating Area 40,57,1177.6783
FL,Gold,Rating Area 45,57,1535.285
FL,Gold,Rating Area 5,57,1019.9155
FL,Gold,Rating Area 52,57,1243.4342
FL,Gold,Rating Area 55,57,1294.9033
FL,Gold,Rating Area 59,57,1251.714
FL,Gold,Rating Area 6,57,1246.4842
FL,Gold,Rating Area 62,57,1279.465
FL,Gold,Rating Area 10,58,1224.1042
FL,Gold,Rating Area 12,58,1377.02
FL,Gold,Rating Area 17,58,1143.9782
FL,Gold,Rating Area 25,58,1407.0575
FL,Gold,Rating Area 28,58,1273.1414
FL,Gold,Rating Area 3,58,1239.1216
FL,Gold,Rating Area 30,58,1218.25
FL,Gold,Rating Area 31,58,1375.155
FL,Gold,Rating Area 36,58,1403.655
FL,Gold,Rating Area 4,58,1328.9175
FL,Gold,Rating Area 43,58,1336.3457
FL,Gold,Rating Area 44,58,1863.225
FL,Gold,Rating Area 50,58,1280.7114
FL,Gold,Rating Area 53,58,1265.18
FL,Gold,Rating Area 56,58,1195.7471
FL,Gold,Rating Area 61,58,1349.9725
FL,Gold,Rating Area 9,58,1220.5842
FL,Gold,Rating Area 1,59,1312.2783
FL,Gold,Rating Area 13,59,1461.5225
FL,Gold,Rating Area 18,59,1444.875
FL,Gold,Rating Area 19,59,1588.625
FL,Gold,Rating Area 2,59,1365.8883
FL,Gold,Rating Area 24,59,1805.17
FL,Gold,Rating Area 27,59,1257.832
FL,Gold,Rating Area 32,59,1648.675
FL,Gold,Rating Area 33,59,1437.595
FL,Gold,Rating Area 41,59,1166.0328
FL,Gold,Rating Area 42,59,1256.065
FL,Gold,Rating Area 47,59,1514.734
FL,Gold,Rating Area 51,59,1339.5066
FL,Gold,Rating Area 54,59,1320.1933
FL,Gold,Rating Area 57,59,1192.3431
FL,Gold,Rating Area 60,59,1246.71
FL,Gold,Rating Area 63,59,1581.35
FL,Gold,Rating Area 7,59,1382.99
FL,Gold,Rating Area 8,59,1216.8614
FL,Gold,Rating Area 10,60,1303.8528
FL,Gold,Rating Area 11,60,1445.965
FL,Gold,Rating Area 16,60,1389.4766
FL,Gold,Rating Area 22,60,1218.585
FL,Gold,Rating Area 25,60,1498.725
FL,Gold,Rating Area 3,60,1319.8483
FL,Gold,Rating Area 30,60,1297.6175
FL,Gold,Rating Area 35,60,1597.155
FL,Gold,Rating Area 4,60,1415.4925
FL,Gold,Rating Area 44,60,1984.615
FL,Gold,Rating Area 49,60,1374.81
FL,Gold,Rating Area 53,60,1347.6028
FL,Gold,Rating Area 56,60,1273.6514
FL,Gold,Rating Area 59,60,1393.986
FL,Gold,Rating Area 61,60,1437.9225
FL,Gold,Rating Area 66,60,1444.68
FL,Gold,Rating Area 9,60,1300.1028
FL,Gold,Rating Area 10,61,1349.9714
FL,Gold,Rating Area 11,61,1497.1125
FL,Gold,Rating Area 14,61,1545.295
FL,Gold,Rating Area 16,61,1438.6266
FL,Gold,Rating Area 22,61,1261.6875
FL,Gold,Rating Area 29,61,1510.66
FL,Gold,Rating Area 34,61,1332.4825
FL,Gold,Rating Area 35,61,1653.65
FL,Gold,Rating Area 40,61,1357.93
FL,Gold,Rating Area 49,61,1423.4387
FL,Gold,Rating Area 56,61,1318.7014
FL,Gold,Rating Area 59,61,1443.296
FL,Gold,Rating Area 66,61,1495.7816
FL,Gold,Rating Area 9,61,1346.0914
FL,Gold,Rating Area 13,62,1613.12
FL,Gold,Rating Area 15,62,1381.1085
FL,Gold,Rating Area 18,62,1594.745
FL,Gold,Rating Area 20,62,1564.46
FL,Gold,Rating Area 23,62,1683.105
FL,Gold,Rating Area 33,62,1586.71
FL,Gold,Rating Area 38,62,1634.895
FL,Gold,Rating Area 39,62,1554.58
FL,Gold,Rating Area 41,62,1286.98
FL,Gold,Rating Area 46,62,1520.91
FL,Gold,Rating Area 55,62,1526.5716
FL,Gold,Rating Area 58,62,1390.325
FL,Gold,Rating Area 6,62,1469.4928
FL,Gold,Rating Area 64,62,1217.65
FL,Gold,Rating Area 67,62,1546.535
FL,Gold,Rating Area 1,63,1488.2233
FL,Gold,Rating Area 13,63,1657.475
FL,Gold,Rating Area 15,63,1419.0857
FL,Gold,Rating Area 18,63,1638.595
FL,Gold,Rating Area 20,63,1607.4725
FL,Gold,Rating Area 27,63,1426.48
FL,Gold,Rating Area 32,63,1869.725
FL,Gold,Rating Area 33,63,1630.345
FL,Gold,Rating Area 38,63,1679.85
FL,Gold,Rating Area 39,63,1597.33
FL,Gold,Rating Area 41,63,1322.37
FL,Gold,Rating Area 42,63,1424.475
FL,Gold,Rating Area 51,63,1519.1
FL,Gold,Rating Area 58,63,1428.5566
FL,Gold,Rating Area 63,63,1793.37
FL,Gold,Rating Area 64,63,1251.1329
FL,Gold,Rating Area 1,64,1512.4216
FL,Gold,Rating Area 13,64,1684.425
FL,Gold,Rating Area 19,64,1830.915
FL,Gold,Rating Area 2,64,1574.21
FL,Gold,Rating Area 21,64,1939.965
FL,Gold,Rating Area 24,64,2080.485
FL,Gold,Rating Area 27,64,1449.672
FL,Gold,Rating Area 32,64,1900.125
